key,ra,dec,name,host,confirmed_real,confirmed_galaxy,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,ll,bb,sg_xx,sg_yy,sg_zz,distance_gc,distance_m31,distance_lg,distance_host,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,velocity_gsr,velocity_lg,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,surface_brightness_rhalf,distance_measurement_method
lmc_gc-ngc_1651,69.38429,-70.58633,NGC 1651,lmc,1,,0.447,0.0173,0.0173,,,,0.01,0.04,0.04,,Niederhofer2024A&A...689A.162N,18.48,,,Milone2023A&A...672A.161M,12.068,,,Baumgardt2020PASA...37...46B,233.67,1.35,1.35,,,,,Baumgardt2018MNRAS.478.1520B,2.02,0.04,0.04,-0.3,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,2.05,,,Milone2023A&A...672A.161M,-0.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.41,,,4.8,49.66,0.0,0.0,282.7869851,-36.386208,-32.91,-26.78,-25.8,48.87,801.86,414.8,3.04,,,-0.6,,,isochrone,38.54,-3.33,,,,,6.45,0.25,0.25,6.33,0.26,0.26,21.17,
lmc_gc-ngc_1652,69.594875,-68.67217,NGC 1652,lmc,1,,,,,,,,,,,,,18.46,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.87,0.06,0.06,-0.37,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,2.25,,,Milone2023A&A...672A.161M,-0.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.2,0.0,0.0,280.5386509,-37.0349968,-31.44,-26.86,-26.66,48.69,800.71,413.66,2.9,,,-0.6,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1711,72.6555,-69.983811,NGC 1711,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,281.6058008,-35.5697679,-6.6,-5.26,-5.37,11.81,781.28,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_1718,73.107875,-67.05183,NGC 1718,lmc,1,,0.4788,0.0117,0.0117,49.0,15.0,15.0,0.04,0.02,0.02,,Niederhofer2024A&A...689A.162N,18.43,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.85,0.03,0.03,-0.41,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,2.05,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.53,0.0,0.0,278.0942865,-36.3057642,-30.27,-25.83,-27.77,48.29,800.28,413.21,2.78,,,-0.5,,,isochrone,,,,,,,6.76,0.16,0.16,6.62,0.17,0.17,,
lmc_gc-ngc_1749,73.736375,-68.18864,NGC 1749,lmc,1,,,,,,,,,,,,,18.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.94,0.08,0.08,-0.1,0.12,0.12,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.13,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,45.71,0.0,0.0,279.3570434,-35.7519462,-29.23,-24.03,-25.65,45.36,799.45,412.24,4.25,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1751,73.54995833333332,-69.80752777777778,NGC 1751,lmc,1,,0.075,,,,,,,,,,Goudfrooij2014ApJ...797...35G,18.52,,,Milone2023A&A...672A.161M,11.29,0.13,0.13,Goudfrooij2006MNRAS.369..697G,240.4,0.6,0.7,,,,,Song2021MNRAS.504.4160S,1.93,0.07,0.07,-0.09,0.1,0.1,Milone2023A&A...672A.161M,-0.46,,,0.14,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.75,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.23,0.13,0.13,5.13,50.58,0.0,0.0,281.280977,-35.3340022,-33.35,-26.4,-27.38,49.93,802.77,415.74,1.95,,,-0.46,,,spectroscopic,41.47,-1.33,,,,,1.1,,,1.1,,,16.55,
lmc_gc-ngc_1754,73.57875,-70.44194444444445,NGC 1754,lmc,1,,0.0542,0.0087,0.009,,,,,,,,Mackey2003MNRAS.338...85M,18.477,,,,11.291,,,Bica1996ApJS..102...57B,234.1,5.4,5.4,,,,,Schommer1992AJ....103..447S,,,,,,,,-1.48,0.09,0.09,,,,,Johnson2006ApJ...640..801J,,,,,,,,,,,,,,,14.0,,,Sharma2010AJ....139..878S,,,,,,,,,,,,,,,,,,-7.19,,,5.11,49.59,,,282.0152554,-35.1270257,-33.08,-25.78,-26.47,48.87,802.52,415.44,1.89,,,-1.48,0.09,0.09,spectroscopic,35.35,-7.85,,,,,0.78,0.13,0.13,0.78,0.13,0.13,15.84,host
lmc_gc-ngc_1755,73.81388,-68.2056,NGC 1755,lmc,1,,0.388,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,18.33,,,Milone2023A&A...672A.161M,9.447,,,Baumgardt2020PASA...37...46B,297.02,1.45,1.45,,,,,Baumgardt2018MNRAS.478.1520B,1.88,0.04,0.04,-0.11,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.07,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-8.88,,,5.79,46.34,0.0,0.0,279.3669136,-35.7195099,-29.65,-24.34,-26.0,45.98,799.81,412.63,3.67,,,-0.2,,,isochrone,97.44,55.54,,,,,5.23,,,5.23,,,18.28,
lmc_gc-ngc_1756,73.707042,-69.237,NGC 1756,lmc,1,,,,,,,,,,,,,18.55,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.83,0.04,0.04,0.1,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.2,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,51.29,0.0,0.0,280.5936926,-35.4549498,-33.46,-26.82,-28.13,50.71,802.91,415.92,2.32,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1777,73.95,-74.283333,NGC 1777,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,286.363105,-33.7438347,-7.13,-5.05,-4.87,11.31,781.73,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_1783,74.78738,-65.98716,NGC 1783,lmc,1,,0.7295,0.0135,0.0135,1.0,1.0,1.0,0.1,0.01,0.01,,Niederhofer2024A&A...689A.162N,18.51,,,Milone2023A&A...672A.161M,10.328,,,Baumgardt2020PASA...37...46B,279.6,0.2,0.2,,,,,Song2021MNRAS.504.4160S,1.64,0.04,0.04,-0.06,0.04,0.04,Milone2023A&A...672A.161M,-0.54,,,0.1,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.65,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-8.18,,,5.51,50.35,0.0,0.0,276.6045054,-35.9410474,-30.87,-26.44,-29.71,50.25,801.09,414.1,3.18,,,-0.54,,,spectroscopic,78.71,37.83,,,,,10.68,0.19,0.2,10.13,0.19,0.19,20.42,
lmc_gc-ngc_1786,74.78329166666666,-67.74552777777778,NGC 1786,lmc,1,,,,,,,,,,,,,18.42,,,Milone2023A&A...672A.161M,10.601,,,Bica1996ApJS..102...57B,279.9,4.9,4.9,,,,,Sharma2010AJ....139..878S,1.95,0.03,0.03,0.06,0.03,0.03,Milone2023A&A...672A.161M,-1.77,0.08,0.08,,,,,Sharma2010AJ....139..878S,,,,,,,,,,,,,,,12.9,,,Milone2023A&A...672A.161M,-1.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.82,,,5.36,48.31,0.0,0.0,278.699945,-35.4964345,-30.71,-25.17,-27.51,47.99,800.84,413.74,2.17,,,-1.77,0.08,0.08,spectroscopic,79.32,37.32,,,,,,,,,,,,
lmc_gc-ngc_1793,74.91142,-69.5577,NGC 1793,lmc,1,,,,,,,,,,,,,18.48,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.09,0.08,0.08,-0.05,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.15,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.66,0.0,0.0,280.8183066,-34.9561931,-32.7,-25.61,-27.22,49.07,802.42,415.34,1.22,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1795,74.947292,-69.80181,NGC 1795,lmc,1,,,,,,,,,,,,,18.45,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.9,0.05,0.05,0.23,0.11,0.11,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.85,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.98,0.0,0.0,281.0994694,-34.875011,-32.4,-25.22,-26.71,48.36,802.16,415.05,1.4,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1801,75.14754166666665,-69.6138611111111,NGC 1801,lmc,1,,,,,,,,,,,,,18.39,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.9,0.05,0.05,0.05,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.45,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.64,0.0,0.0,280.855823,-34.8613736,-31.42,-24.51,-26.12,47.08,801.38,414.22,2.25,,,-0.3,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1805,75.59075,-66.11164,NGC 1805,lmc,1,,0.1833,0.0083,0.0083,,,,0.01,0.05,0.05,,Niederhofer2024A&A...689A.162N,18.32,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.56,0.04,0.04,0.1,0.06,0.06,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.1,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,46.13,0.0,0.0,276.6581218,-35.5946957,-28.43,-23.99,-27.27,46.08,799.14,411.97,4.42,,,-0.4,,,isochrone,,,,,,,2.46,0.11,0.11,2.4,0.12,0.12,,
lmc_gc-ngc_1806,75.54583,-67.98805,NGC 1806,lmc,1,,0.4822,0.0095,0.0095,28.0,6.0,6.0,0.1,0.1,0.1,,Niederhofer2024A&A...689A.162N,18.52,,,Milone2023A&A...672A.161M,10.938,,,Baumgardt2020PASA...37...46B,229.6,0.4,0.4,,,,,Song2021MNRAS.504.4160S,1.85,0.05,0.05,-0.06,0.07,0.07,Milone2023A&A...672A.161M,-0.53,,,0.1,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.6,,,Milone2023A&A...672A.161M,-0.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.58,,,5.27,50.58,0.0,0.0,278.8958253,-35.1561231,-32.38,-26.12,-28.78,50.21,802.33,415.32,1.77,,,-0.53,,,spectroscopic,28.37,-14.07,,,,,7.09,0.14,0.14,6.64,0.36,0.31,20.1,
lmc_gc-ngc_1810,75.84608333333331,-66.38241666666666,NGC 1810,lmc,1,,,,,,,,,,,,,18.45,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.72,0.05,0.05,0.07,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.08,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.98,0.0,0.0,276.9526184,-35.4321093,-30.38,-25.37,-28.84,48.85,800.81,413.75,2.66,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1818,76.05595833333332,-66.43380555555557,NGC 1818,lmc,1,,,,,,,,,,,,,18.44,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.64,0.04,0.04,0.09,0.06,0.06,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.07,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.75,0.0,0.0,276.9903936,-35.3385804,-30.3,-25.19,-28.71,48.62,800.76,413.69,2.66,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1831,76.56824999999999,-64.91836111111111,NGC 1831,lmc,1,,0.5408,0.0112,0.0112,72.0,3.0,3.0,0.16,0.02,0.02,,Niederhofer2024A&A...689A.162N,18.41,,,Milone2023A&A...672A.161M,11.15,0.06,0.06,vandenBergh1981A&AS...46...79V,276.8,0.2,0.2,,,,,Song2021MNRAS.504.4160S,1.69,0.11,0.11,-0.04,0.1,0.1,Milone2023A&A...672A.161M,-0.41,,,0.15,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,0.9,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.26,0.06,0.06,5.14,48.08,0.0,0.0,275.1189917,-35.457168,-28.99,-24.82,-29.25,48.18,799.84,412.76,4.01,,,-0.41,,,spectroscopic,73.97,32.99,,,,,7.56,0.15,0.16,6.93,0.17,0.16,20.51,
lmc_gc-ngc_1835,76.27795833333332,-69.40410555555556,NGC 1835,lmc,1,,0.066,0.005,0.0053,,,,,,,,Mackey2003MNRAS.338..120M,18.58,,,Giusti2024A&A...686A...6G,9.922,,,Bica1996ApJS..102...57B,188.0,5.0,5.0,,,,,Olszewski1991AJ....101..515O,,,,,,,,-1.79,,,,,,,Olszewski1991AJ....101..515O,0.058333333333333334,0.008333333333333333,0.011666666666666665,1.8166666666666667,0.3,0.6,Giusti2024A&A...687A.310G,,,,,,,,12.5,1.0,1.0,Giusti2024A&A...686A...6G,-1.7,,,Giusti2024A&A...686A...6G,,,,,,,,,,,,,,-8.66,,,5.7,52.0,0.0,0.0,280.4808284,-34.5365222,-34.26,-26.47,-28.8,51.41,803.92,416.94,2.54,,,-1.79,,,spectroscopic,-13.42,-56.97,,,,,1.0,0.08,0.08,1.0,0.08,0.08,14.91,
lmc_gc-ngc_1841,71.34479166666665,-83.99877777777778,NGC 1841,lmc,1,,0.7535,0.0077,0.0077,46.0,3.0,3.0,0.11,0.01,0.01,,Niederhofer2024A&A...689A.162N,18.34,,,Milone2023A&A...672A.161M,11.08,0.04,0.04,Bica1996ApJS..102...57B,210.8,0.3,0.3,,,,,Song2021MNRAS.504.4160S,2.05,0.02,0.02,0.0,0.03,0.03,Milone2023A&A...672A.161M,-1.96,,,0.12,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,12.4,,,Milone2023A&A...672A.161M,-1.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.26,0.04,0.04,5.14,46.56,0.0,0.0,297.0162971,-30.1405319,-37.75,-21.69,-16.49,44.01,805.83,418.45,12.81,,,-1.96,,,spectroscopic,22.74,-27.14,,,,,10.2,0.1,0.1,9.63,0.11,0.11,21.23,
lmc_gc-ngc_1844,76.87658333333331,-67.32461111111111,NGC 1844,lmc,1,,,,,,,,,,,,,18.47,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.68,0.02,0.02,-0.03,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.17,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.43,0.0,0.0,277.9619023,-34.8235228,-31.35,-25.22,-28.71,49.17,801.7,414.64,1.73,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1846,76.89584,-67.46083,NGC 1846,lmc,1,,0.742,0.0108,0.0108,2.0,2.0,2.0,0.07,0.02,0.02,,Niederhofer2024A&A...689A.162N,18.52,,,Milone2023A&A...672A.161M,10.494,,,Baumgardt2020PASA...37...46B,239.2,0.3,0.2,,,,,Song2021MNRAS.504.4160S,1.71,0.04,0.04,0.03,0.04,0.04,Milone2023A&A...672A.161M,-0.49,,,0.08,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.6,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-8.03,,,5.44,50.58,0.0,0.0,278.1215296,-34.7856956,-32.17,-25.79,-29.3,50.29,802.39,415.37,1.91,,,-0.49,,,spectroscopic,36.57,-6.09,,,,,10.91,0.16,0.16,10.53,0.19,0.19,20.66,
lmc_gc-ngc_1847,76.784167,-68.970969,NGC 1847,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,279.9172702,-34.4712,-6.54,-5.07,-5.61,11.95,781.36,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_1850,77.188875,-68.76125,NGC 1850,lmc,1,,0.383,0.0123,0.0123,68.0,17.0,17.0,0.07,0.03,0.03,,Niederhofer2024A&A...689A.162N,18.38,,,Milone2023A&A...672A.161M,9.26,,,Baumgardt2020PASA...37...46B,248.9,0.5,0.4,,,,,Song2021MNRAS.504.4160S,2.011,0.028,0.028,0.119,0.03,0.03,Niederhofer2024A&A...689A.162N,-0.31,,,0.2,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,0.07,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-9.12,,,5.88,47.42,0.0,0.0,279.6280159,-34.3798447,-30.95,-23.98,-26.76,47.0,801.3,414.13,2.25,,,-0.31,,,spectroscopic,46.45,2.92,,,,,5.28,0.17,0.17,5.09,0.18,0.18,17.98,
lmc_gc-ngc_1850a,77.16433333333333,-68.76227777777778,NGC 1850A,lmc,1,,,,,,,,,,,,,18.36,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.95,0.04,0.04,0.13,0.01,0.01,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.02,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,46.99,0.0,0.0,279.6317629,-34.3882428,-30.67,-23.77,-26.51,46.57,801.05,413.87,2.67,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1852,77.34979166666666,-67.77933333333333,NGC 1852,lmc,1,,,,,,,,,,,,,18.52,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.78,0.04,0.04,0.16,0.06,0.06,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.75,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,50.58,0.0,0.0,278.4520414,-34.5460713,-32.42,-25.63,-29.17,50.25,802.64,415.61,1.65,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1854,77.332625,-68.84777777777778,NGC 1854,lmc,1,,,,,,,,,,,,,18.42,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.09,0.04,0.04,0.15,0.02,0.02,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.15,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.31,0.0,0.0,279.7151263,-34.3090265,-31.59,-24.38,-27.22,47.85,801.85,414.71,1.39,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1856,77.37534,-69.12886,NGC 1856,lmc,1,,0.4063,0.0105,0.0105,74.0,14.0,14.0,0.04,0.03,0.03,,Niederhofer2024A&A...689A.162N,18.32,,,Milone2023A&A...672A.161M,9.595,,,Baumgardt2020PASA...37...46B,265.27,2.02,2.02,,,,,Baumgardt2018MNRAS.478.1520B,1.88,0.05,0.05,0.2,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.25,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-8.72,,,5.72,46.13,0.0,0.0,280.0413664,-34.2280711,-30.33,-23.24,-25.84,45.67,800.77,413.55,3.48,,,-0.4,,,isochrone,62.8,19.0,,,,,5.45,0.14,0.14,5.32,0.16,0.15,18.48,
lmc_gc-ngc_1858,77.50029166666667,-68.90419444444446,NGC 1858,lmc,1,,,,,,,,,,,,,18.46,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.87,0.04,0.04,0.25,0.03,0.03,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.017,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.2,0.0,0.0,279.7645043,-34.2371305,-32.23,-24.78,-27.72,48.73,802.4,415.3,0.6,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1860,77.671417,-68.753503,NGC 1860,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,279.5699697,-34.2115382,-6.53,-5.03,-5.66,11.98,781.38,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_1866,78.41104,-65.46466,NGC 1866,lmc,1,,0.4873,0.0087,0.0087,55.0,10.0,10.0,0.06,0.02,0.02,,Niederhofer2024A&A...689A.162N,18.3,,,Milone2023A&A...672A.161M,9.251,,,Baumgardt2020PASA...37...46B,299.09,0.26,0.26,,,,,Baumgardt2018MNRAS.478.1520B,1.55,0.03,0.03,0.16,0.03,0.035,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.2,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-9.05,,,5.85,45.71,0.0,0.0,275.595509,-34.5946577,-28.06,-23.03,-27.77,45.78,799.27,412.07,4.97,,,-0.4,,,isochrone,94.5,52.38,,,,,6.48,0.11,0.11,6.28,0.13,0.13,18.51,
lmc_gc-ngc_1868,78.649625,-63.95419,NGC 1868,lmc,1,,0.2532,0.008,0.008,12.0,6.0,6.0,0.11,0.03,0.03,,Niederhofer2024A&A...689A.162N,18.45,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.83,0.04,0.04,0.05,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.45,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.98,0.0,0.0,273.7638713,-34.7452371,-29.14,-24.69,-30.66,49.21,800.38,413.33,4.54,,,-0.4,,,isochrone,,,,,,,3.6,0.11,0.11,3.4,0.12,0.12,,
lmc_gc-ngc_1872,78.29704166666666,-69.31247222222223,NGC 1872,lmc,1,,,,,,,,,,,,,18.31,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.79,0.08,0.08,0.52,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,45.92,0.0,0.0,280.1664529,-33.8676667,-30.37,-22.9,-25.73,45.45,800.9,413.66,3.67,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1898,79.17320833333332,-69.65669444444445,NGC 1898,lmc,1,,0.4292,0.005,0.005,84.0,3.0,3.0,0.07,0.01,0.01,,Niederhofer2024A&A...689A.162N,18.6,,,Milone2023A&A...672A.161M,11.674,,,Bica1996ApJS..102...57B,210.0,5.0,5.0,,,,,Schommer1992AJ....103..447S,1.98,0.05,0.05,0.35,0.05,0.05,Milone2023A&A...672A.161M,-1.32,0.1,0.1,,,,,Johnson2006ApJ...640..801J,,,,,,,,,,,,,,,11.7,,,Milone2023A&A...672A.161M,-1.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.93,,,5.0,52.48,0.0,0.0,280.4900019,-33.4931294,-35.01,-25.89,-29.29,51.87,804.92,417.93,2.92,,,-1.32,0.1,0.1,spectroscopic,6.27,-38.48,,,,,6.55,0.08,0.08,6.32,0.08,0.08,20.65,
lmc_gc-ngc_1903,79.34424999999999,-69.33805555555556,NGC 1903,lmc,1,,,,,,,,,,,,,18.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.01,0.07,0.07,0.16,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.15,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.86,0.0,0.0,280.1013228,-33.5010413,-31.76,-23.6,-26.93,47.36,802.21,415.03,1.74,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1916,79.65624999999999,-69.40694444444445,NGC 1916,lmc,1,,0.14,,,,,,,,,,Mackey2003MNRAS.338...85M,18.477,,,,11.775,,,Bica1996ApJS..102...57B,278.0,5.0,5.0,,,,,Olszewski1991AJ....101..515O,,,,,,,,-2.08,0.2,0.2,,,,,Olszewski1991AJ....101..515O,,,,,,,,,,,,,,,15.8,,,Mackey2003MNRAS.338...85M,,,,,,,,,,,,,,,,,,-6.7,,,4.91,49.59,,,280.1553805,-33.3794187,-32.98,-24.36,-27.9,49.06,803.27,416.17,0.33,,,-2.08,0.2,0.2,spectroscopic,73.74,28.95,,,,,2.02,,,2.02,,,18.39,host
